CUSTOMER	NAME	ITEMS
3	NBUBVG_1ffcb754-9043-4862-b528-8c9cf9cd9ea6	3
3	NBUBVG_20008b2d-20f3-4eb0-90c4-4e3df20fa3c7	1
3	NBUBVG_2007ef4a-259b-4332-a5ef-2c33f3b95e1f	4
3	NBUBVG_202fbb63-d86a-439a-945c-a2eaa448a08b	1
3	NBUBVG_205dc37d-0c76-4408-a6f9-62ed6141bfc0	5
3	NBUBVG_205e1f15-05a0-451a-9973-06367023788c	2
3	NBUBVG_20680f89-ad84-4902-b0fc-b114f077620e	3
3	NBUBVG_207bd5d8-b353-47cf-b0d0-29c3fe7aa5f2	3
3	NBUBVG_2089d2ef-11ab-46e9-866c-e738593243af	3
3	NBUBVG_2089de98-0072-47d2-8360-7a9e71231d8c	3
3	NBUBVG_208bcffa-02c9-4d70-8fe8-f764acbf89e5	1
3	NBUBVG_208bff29-6319-4b4a-8370-d4a3df33946a	1
3	NBUBVG_209ea61f-b653-40b9-89a9-1fa205d128e2	3
3	NBUBVG_20aaecf7-ea8c-4bc5-b8c7-5e7209668da9	1
3	NBUBVG_20b6ee19-8f32-43fb-aa70-eda5187cad7e	2
3	NBUBVG_20c244c0-740b-4b33-9a96-92b7a0b92e46	2
3	NBUBVG_20c3ef55-69a8-4955-b6f8-d65a239b5985	3
3	NBUBVG_20cd8158-4f47-4be7-a0b7-ad6923f984df	1
3	NBUBVG_20d1318a-3f31-43b2-b807-a74951ddb079	2
3	NBUBVG_20dc215b-90e8-4ed0-8507-c5762a3a527c	3
3	NBUBVG_20ef31a5-c330-40fa-bd75-774356d6ee8c	2
3	NBUBVG_20ffa9ae-4e6e-439e-8186-7b5d42938111	3
3	NBUBVG_21140f30-bf03-4960-b0f0-b976f1e83c1c	1
3	NBUBVG_21186da0-6c46-4b46-8d6d-cb82a09bb852	3
3	NBUBVG_212086c4-eda9-47e3-8091-8524786b7d0a	3
3	NBUBVG_212d5d85-e145-43d2-b7e6-e08a967204eb	3
3	NBUBVG_213b2403-1ae4-438f-bfc9-f99336170948	3
3	NBUBVG_21543f2f-e356-4579-a84f-ab17353bb895	3
3	NBUBVG_2156c8d0-2629-47c4-8508-b555e1be6d54	3
3	NBUBVG_21aacd8e-3e5f-447f-9661-6fb63c4ee0a6	3
3	NBUBVG_21d13065-985f-44db-ae30-f104815ced3d	3
3	NBUBVG_21df2c12-c616-4863-94e6-b31665a1f442	3
3	NBUBVG_21e30ac7-0346-4c87-aa0c-2eb4eb8dad3d	2
3	NBUBVG_21ea1fda-4b1e-4b7c-9e64-96ec0b51af4a	3
3	NBUBVG_21ff10c1-a770-4cad-bbb5-e425c9da3269	2
3	NBUBVG_222d29be-59cc-42b7-8224-05465e307cd6	3
3	NBUBVG_222fd126-1064-4b84-831b-99ed83a80520	3
3	NBUBVG_223bf4e2-d258-4178-a331-ecf402bb4933	3
3	NBUBVG_224cd71b-fd02-4f53-843f-5921d62ac67d	2
3	NBUBVG_226beb9d-3705-444c-b12b-cb8bf58d5afe	3
3	NBUBVG_226dc2d8-0e0e-4c5b-8bc9-c23c86f4e550	3
3	NBUBVG_22a425a0-d5ab-4787-adfd-735c2a9d0d18	5
3	NBUBVG_22b90249-85e8-4a2f-8fb1-8c2e2a7f852d	2
3	NBUBVG_22c26e33-1cc6-4dc9-b099-9a4b214fcb06	4
3	NBUBVG_22cf2ded-163d-49f2-8a80-db1032ea628c	5
3	NBUBVG_22dbbddb-4e4e-4af9-974c-e990ecade476	3
3	NBUBVG_22e135e8-57be-43b7-89cd-efa5ceb4945a	3
3	NBUBVG_22ea0a21-86da-48c1-ad89-674a2351f59e	5
3	NBUBVG_2324c182-b384-4369-9d21-427fd4eb3094	2
3	NBUBVG_232df366-8ef7-4d69-901d-4078933a4fa4	3
3	NBUBVG_233117d3-b11a-49c7-ab4c-65b6a093fef8	3
3	NBUBVG_236e249c-7061-4405-ba86-a24fe1f7d4a8	3
3	NBUBVG_23746509-65b2-4b0d-99c7-84dd189e34eb	6
3	NBUBVG_23909e30-8a26-43b0-9719-c68262b0c2f7	5
3	NBUBVG_23b101f9-f15d-4a39-9cd1-2823af09e239	3
3	NBUBVG_23dffc5b-5c45-4011-9300-e1969ad58a01	3
3	NBUBVG_23e7291a-d432-42d3-a755-516289aec742	3
3	NBUBVG_23ef7f4f-431c-47b7-969e-5af7f391f416	3
3	NBUBVG_240d1751-ae55-47b1-91c1-6ceebcc6c261	3
3	NBUBVG_241d3196-c709-4967-b5e4-a4a5bf00ab17	2
3	NBUBVG_2430f6f6-0ff3-4bb9-8780-f2bfcf3b5dab	2
3	NBUBVG_243385c1-fec9-41d9-a8ec-cf4694777674	3
3	NBUBVG_2437d304-b0ff-45c3-9992-83130d263fcd	2
3	NBUBVG_245d6379-e92f-44e9-aabc-3426f66f5053	2
3	NBUBVG_245e4d85-3d8c-4bc2-b9a9-17e382bf1eb5	3
3	NBUBVG_2476e78a-5e7a-4d88-9f38-2465e7dd1c1d	3
3	NBUBVG_24997f24-33d4-4707-83be-0196fed78f2f	3
3	NBUBVG_24b94ca6-1e72-4f56-9971-bd580277efb6	3
3	NBUBVG_24bfec6b-59a7-40fc-b729-96ac12a48ee1	3
3	NBUBVG_24c97030-9eec-4d78-92ae-cc402e21fb5c	10
3	NBUBVG_24e8b778-a346-4f4e-9d2e-ba96cd15a368	3
3	NBUBVG_24f662b9-b52e-45f1-ba30-ac937e6494de	2
3	NBUBVG_2534ec98-9c81-4aa4-a8fa-f8842cf6ca23	3
3	NBUBVG_25888545-5cf3-46e6-8f77-1d101eabe283	2
3	NBUBVG_25a3b02b-63d8-4d5b-83d3-e3cc8ed2c5dc	3
3	NBUBVG_25ce3c61-f36e-4b72-ac69-eacabda5f310	2
3	NBUBVG_260cad59-ffb0-4da6-ac35-8b42f358bafc	3
3	NBUBVG_261ce02b-7666-494f-8afc-11f36efb6609	2
3	NBUBVG_26346002-583d-40b4-84fa-0c2caf5aa1dd	3
3	NBUBVG_264623ed-e7e9-4fa5-a889-4e730c56c385	3
3	NBUBVG_266d84a5-58c8-4eca-817c-4f9e6a5ca3f0	3
3	NBUBVG_266eb7bd-73d9-49ef-b3be-98a8b942fd33	3
3	NBUBVG_26817bcd-7e6d-4c7b-929b-574d8f628f46	3
3	NBUBVG_2684ad33-7053-469f-b8ce-3b2503bd97c9	3
3	NBUBVG_2685028d-53dc-4734-b050-ddcfb4c12ca4	3
3	NBUBVG_268a7515-ad75-485e-836c-44ebe2853b20	3
3	NBUBVG_26ba08ac-2e56-48f7-8af7-d88a0727871a	3
3	NBUBVG_26ceecab-414a-4f87-b7d5-12abd6abf86b	4
3	NBUBVG_26fd56ee-1602-4529-8c1d-ab8fe5a71f25	3
3	NBUBVG_2709f272-ae35-4761-b6ab-ea9dc934997f	4
3	NBUBVG_271c988e-6886-442d-bc1c-6fd696e51e40	3
3	NBUBVG_2726b3f9-c9be-4517-b616-395ea65948cd	3
3	NBUBVG_27444fb9-57ca-4a5b-9eb3-77cfb2010dab	3
3	NBUBVG_2751ca0b-ca5d-4667-8594-28de45e55a1d	3
3	NBUBVG_277fa492-99ba-461e-bbf5-8a10bc614c18	2
3	NBUBVG_278eaa94-5b9b-4701-9792-0cd5012f2eba	3
3	NBUBVG_27a0e69f-b20d-47cc-83c0-bb456e58b0dd	3
3	NBUBVG_27a3b251-dcd9-4099-86e2-797d50e9bd2c	1
3	NBUBVG_27bb691d-f9bb-4268-9236-639b1745794e	2
3	NBUBVG_27c9fd77-e115-4468-a157-ecfc43da79b0	2
3	NBUBVG_280641e3-debd-48e0-bdc4-fce131ea988e	4
3	NBUBVG_283f2337-c81c-404a-91dd-85ed02698abf	1
3	NBUBVG_285115fe-21ed-4c31-9b02-6584b350a9f0	2
3	NBUBVG_287821a9-d6f3-4f61-843a-c9e2a1d1d909	2
3	NBUBVG_287b06fe-1f6d-434a-846c-c30e5a46c70f	2
3	NBUBVG_289efcc2-732f-4b7d-9513-b1766a125007	1
3	NBUBVG_28a03f9c-29ce-4f4a-abf0-b29f8959bc09	2
3	NBUBVG_28a6312e-5801-4afa-a3b8-5750c0e648d4	2
3	NBUBVG_28afc68b-930e-4524-9115-6a535222b09c	3
3	NBUBVG_28bbed8c-2d28-4753-9fef-ac1dd0abe54b	6
3	NBUBVG_28c2a393-a278-4f3b-b4be-2d309012e537	4
3	NBUBVG_28d00c30-a3e0-4b71-882c-1f4efe4c6942	5
3	NBUBVG_28d3130b-0e6f-429e-8fda-70920f28cc54	2
3	NBUBVG_290ef2de-da09-4afb-a343-1709307b87ef	3
3	NBUBVG_294074aa-0566-4bfb-a465-5c4943c3be17	2
3	NBUBVG_294d1cf0-3325-49fe-9ef5-e229942e7915	4
3	NBUBVG_295a0401-baa8-4b59-8555-bd911cd30f67	3
3	NBUBVG_2968d6bb-1f10-4491-8cc5-dc6c9256dbba	3
3	NBUBVG_29720e3b-23c8-4763-9567-91a9b3fb5e27	3
3	NBUBVG_29771ed3-9be5-4e4d-a8ed-a1e653c0c6ab	2
3	NBUBVG_297a2764-3287-4556-b1bf-f3f89eacfe17	3
3	NBUBVG_29a3096a-5d67-4b17-ab0b-1f63df629430	3
3	NBUBVG_29a3371f-5396-4006-a5e1-a319b9e0a882	3
3	NBUBVG_29a34b9c-338f-41c2-ada3-63bbac2ea0db	3
3	NBUBVG_29a7d740-8da7-4135-b69f-b970b1995395	3
3	NBUBVG_29a90250-db6a-480b-9eb4-ca1ce68195ab	1
3	NBUBVG_29bcb95a-f0ec-4e80-8f6c-1524de20e01f	3
3	NBUBVG_2a2f2bc4-f715-4946-994a-5d5a5d14e36b	2
3	NBUBVG_2a3da2e9-e178-429c-83b3-98294c3200d6	3
3	NBUBVG_2a6a957c-f6af-4074-be26-9241989c39af	1
3	NBUBVG_2a91be02-19ed-4d7d-bef4-af8f7f31efb8	3
3	NBUBVG_2ab366d0-11db-4676-9f74-b06ba71e2bed	3
3	NBUBVG_2ac409ef-ccf2-4180-ab58-dc5f929a5e35	3
3	NBUBVG_2ac70a2e-13ff-40d2-ad86-6c7f43374d2d	3
3	NBUBVG_2ad62016-7c83-4148-911c-bc0cd3ac45e9	2
3	NBUBVG_2ae72735-bfb2-4d3a-b8cf-66dc465deddb	3
3	NBUBVG_2af8c361-0f71-4e7f-b24a-3617e0f1b7d9	3
3	NBUBVG_2aff7113-7fee-492f-b63e-57f1487ed0f2	3
3	NBUBVG_2b0782a7-979c-493d-a6f8-b302153c54dd	2
3	NBUBVG_2b2df33f-8383-4d96-8c7a-dac96f438ed2	3
3	NBUBVG_2b3a4137-ec3f-43cf-bc38-aea6ab391946	3
3	NBUBVG_2b43b293-bc8d-4798-abfe-0659a0c49688	3
3	NBUBVG_2b4b750e-7058-4512-a9fd-b70154784b89	3
3	NBUBVG_2b790fad-e773-45fc-b7a3-33c9c68a7d86	3
3	NBUBVG_2b8ce0ca-02c6-4865-bc54-cb3468e9b52f	3
3	NBUBVG_2bafde96-c745-422a-8ba5-17c320e77a85	3
3	NBUBVG_2bc2448c-ff2d-4d29-8b6e-74796208b166	3
3	NBUBVG_2bf20b0e-2909-47f9-ab51-ecc02e9c401b	4
3	NBUBVG_2c02b563-fd30-4667-8ffe-5664e7d89848	3
3	NBUBVG_2c1c75d9-b860-400d-bb80-f70fd45e1c47	6
3	NBUBVG_2c357089-8ca9-408e-8538-8b0060ecd505	12
3	NBUBVG_2c39f892-cfea-4242-af2d-693da4578aa9	3
3	NBUBVG_2c70a533-094e-45cc-b320-24fdff8466fb	3
3	NBUBVG_2c7738f4-ba28-4716-bf48-1ddef606a369	5
3	NBUBVG_2c78e8d3-6588-4069-88d7-6ba1bc93092b	3
3	NBUBVG_2cb01d03-f705-47bc-ae9c-b07b63b3e696	2
3	NBUBVG_2cbd6824-86ee-45e6-bd15-7d22384a8a21	3
3	NBUBVG_2cd76d52-2e00-4c7d-a604-3950bdcf3266	3
3	NBUBVG_2ce8cf33-4880-4984-b047-0e33ee63abee	3
3	NBUBVG_2cfe588e-73b4-484f-90eb-046fa1e29d86	3
3	NBUBVG_2d1ab88a-b0d7-4fd0-bc6d-9ddfd6c3cc3c	3
3	NBUBVG_2d273704-ff79-4945-b62c-c63dadbf674b	2
3	NBUBVG_2d34b92b-5331-446b-b98b-51c8c6240e72	3
3	NBUBVG_2d3c0cb6-78e1-4a0f-bb81-59f5dd4f52be	3
3	NBUBVG_2d453800-befc-4e91-93a5-b22be0802a78	9
3	NBUBVG_2d57a6b1-a665-4d74-88b9-90bacb649bc0	5
3	NBUBVG_2d739892-3d4f-48a3-81ae-1ef772eed8e7	2
3	NBUBVG_2d9d6574-12a1-4d57-afbc-35db054bffe9	2
3	NBUBVG_2db211ce-435d-4210-995f-59abf6a1a3ab	3
3	NBUBVG_2dc12b3b-6f89-4ef6-8c9e-0b073be920b7	4
3	NBUBVG_2dca1726-6ca2-4d54-affb-743ca98bd9d7	3
3	NBUBVG_2ddf4529-c5d7-4783-90a6-14de454ecc1c	3
3	NBUBVG_2e0a1853-4bf9-444a-9489-0668137761a1	4
3	NBUBVG_2e473436-a86f-44be-b2ed-ae71a2092c79	2
3	NBUBVG_2e506465-4518-4858-aeca-d0ccda7fef91	4
3	NBUBVG_2e5436ce-6072-4f67-8cdb-163633df7eb6	2
3	NBUBVG_2e89854a-9939-4de6-a1a1-33d80b5e14b5	3
3	NBUBVG_2e929613-1cad-43c5-b094-11d4bce0c8ac	4
3	NBUBVG_2ea5911b-294e-4cc5-a2d1-2e6282b11a5a	2
3	NBUBVG_2ec1da3a-aee1-40f2-9b0c-b58dbdab5259	3
3	NBUBVG_2ed2cff8-d920-4796-a08e-445aa492436e	3
3	NBUBVG_2ee4cf0a-e155-405c-a4fa-2d4f7f90c88e	3
3	NBUBVG_2ee56a22-9708-4097-b8b4-c94cf71b451e	3
3	NBUBVG_2ee8bd59-408f-4596-ba9a-a9f6154e848d	3
3	NBUBVG_2eff0ea6-9600-4991-941b-9b23745b8c2f	3
3	NBUBVG_2f0011a1-fb8a-4383-9ee7-26575b239db5	3
3	NBUBVG_2f265b9a-da17-48f4-9025-2b473b18305f	1
3	NBUBVG_2f2777a5-6f22-4c1d-845e-63ea8ae510fc	2
3	NBUBVG_2f31870d-676f-43ed-bd00-fb3fca3b3630	3
3	NBUBVG_2f331396-cfb6-4426-a55b-78b7363b5737	3
3	NBUBVG_2f53122c-ee4b-476d-b885-7205fb0f27e8	3
3	NBUBVG_2f55eb51-9d73-4e92-88c9-59225e428931	3
3	NBUBVG_2f8be049-6492-4552-b700-006df1b75ce8	2
3	NBUBVG_2f9567e7-58f3-4ce9-af92-eee8bb5d60fd	3
3	NBUBVG_2f96c51b-d93a-48e2-b1ab-603167c254dc	3
3	NBUBVG_2f9827db-644a-409f-81fe-05ebebb65b47	10
3	NBUBVG_2fb073b8-6553-445c-b15a-27a79734be3c	3
3	NBUBVG_2fb2d39c-2fda-4bb8-9cf5-68750f4d9778	3
3	NBUBVG_2fd6a42b-e558-4bc0-b8ab-e544b755ad3e	2
3	NBUBVG_3001dcbc-0d88-4cab-bcb9-4ddbb8d4ff6a	1
3	NBUBVG_303e5ead-7bed-48ee-a407-1e382ee0c6af	4
3	NBUBVG_306014b5-b060-4935-8cd9-4a6c5448a2fa	3
3	NBUBVG_3094f466-c67f-4253-803b-871fdaaebef1	3
3	NBUBVG_30a451be-e6e9-4f65-a910-48bf5d4a22ae	3
3	NBUBVG_30aadb26-1eaf-4b88-82c5-29e76dec29b9	1
3	NBUBVG_30d0ba6e-a3d5-40a2-ad85-1237f0afc9f4	2
3	NBUBVG_3132682c-1688-4e11-b8ed-0534e05e21a2	2
3	NBUBVG_31392788-b183-4236-b840-9b28920da4f4	2
3	NBUBVG_313c5b87-5f0e-4df5-a2e8-d20c8ce79b8f	3
3	NBUBVG_313eadfe-a17b-41f6-b282-1ff6adadb94c	3
3	NBUBVG_314fa234-2207-4fea-a211-002af104f007	3
3	NBUBVG_318443ae-0853-48bb-82e7-b09e4d0f2179	3
3	NBUBVG_3185ba83-5fae-4947-bd32-ce15b0b16bd8	3
3	NBUBVG_31a2e072-f6d7-4c98-bf1d-948b210e7be7	3
3	NBUBVG_31d0f889-b8ac-4f24-94a8-74935d6c2f86	2
3	NBUBVG_31ef37b6-c8bc-4b3b-8633-b68bdf081890	2
3	NBUBVG_31f0750a-8756-461e-9d5b-d611cc1301a2	1
3	NBUBVG_31f8d143-4100-47b2-ac64-f7b07f5293f8	10
3	NBUBVG_320aa9f5-56fb-4ffb-8332-1fd41ce27bd5	4
3	NBUBVG_327c1d6f-1184-4983-b39d-910f3474c4df	3
3	NBUBVG_3290f3d9-36d8-43df-b896-6ee72aa84032	3
3	NBUBVG_32c257b7-0713-4d47-adeb-a5f9dd5ee9c6	3
3	NBUBVG_32db9df5-3843-4eca-817c-4abfcb70ac3f	3
3	NBUBVG_32e1e3f7-4711-462f-a130-cf961e038d6b	3
3	NBUBVG_32ee82bf-6906-4fbb-b24f-8f60dc72cd5a	5
3	NBUBVG_32f9e23a-3106-4d50-ba93-313b438c26db	3
3	NBUBVG_3316ae53-9380-4ae1-9865-51e47ca34b68	2
3	NBUBVG_33172b2b-c652-4aa1-8293-8e97c2307965	2
3	NBUBVG_3341c57c-9db9-4d0c-98c6-a993d26ee670	4
3	NBUBVG_3354b5b7-3e39-4972-b5cf-204266551388	1
3	NBUBVG_338f634e-9d93-4692-9985-1af090a4ce27	2
3	NBUBVG_3392f077-b0a1-4807-b713-0ad66f047e6f	6
3	NBUBVG_33d927a2-c9d5-42c3-b49d-fc64275ff6a9	3
3	NBUBVG_342c0456-8e45-454b-90a9-f2bd1c193d50	4
3	NBUBVG_34730b60-0079-4f48-b84a-2bc603821e17	3
3	NBUBVG_348387dd-3deb-44b8-bebf-e72d39391d99	4
3	NBUBVG_3499072b-e8da-484a-bd46-9872b757c826	3
3	NBUBVG_34a6110b-234a-4a8b-9292-18d4651f3a58	4
3	NBUBVG_34bea03f-3eb8-408e-a22c-0ef2b091d54e	3
3	NBUBVG_34d33661-0ac0-4307-9dd6-c4edaed108db	2
3	NBUBVG_35132b97-bc94-4cf0-b375-88fa2d20838c	2
3	NBUBVG_35195e76-c609-4711-bcca-4c9b7d68969d	2
3	NBUBVG_35236ea0-3b57-430d-b164-989efde5b1d4	3
3	NBUBVG_3535382c-318d-4405-b06f-3749135858c5	2
3	NBUBVG_356439fe-2ede-4176-a95b-ca5028378490	2
3	NBUBVG_35b10d2d-f1b8-422d-a219-95ed31fffd45	3
3	NBUBVG_35c5aca5-b203-4c5a-bfb0-3867d1ddb3e1	6
3	NBUBVG_35c60ffa-c931-42c6-a20d-fde8895e1f2c	3
3	NBUBVG_35dcffbf-f80b-4d93-a15a-2b9b9ede7018	4
3	NBUBVG_35dd867e-8b72-464c-8cf4-9d580fe253f2	3
3	NBUBVG_35f7a63b-75cd-408e-b376-a5c231e1190c	3
3	NBUBVG_35feeea6-d4cb-4d37-a749-15d18efc9a2d	3
3	NBUBVG_36189e98-b1da-4a88-9edc-4e762fb8c8ad	2
3	NBUBVG_36213350-08da-4a18-8f98-422e3f0bb722	3
3	NBUBVG_362e7d78-901b-4836-aaa1-58e0dcde0577	3
3	NBUBVG_363e2b5e-fa9b-4262-9eb7-40a35ba907f2	6
3	NBUBVG_366c9ed2-6d53-40de-a8be-f81670bc02f2	3
3	NBUBVG_367bc9e7-a9a2-4bf7-b34c-bfe09f1fceb0	3
3	NBUBVG_367e4422-4312-4840-8aba-678276f7caac	3
3	NBUBVG_36a7b48e-82d8-4f8c-9972-c89a9a0fc8fc	3
3	NBUBVG_36b0d3f0-433a-4417-96a4-55cf17299568	3
3	NBUBVG_36bc28b0-1f76-4182-97ba-f739ab781f81	3
3	NBUBVG_37115fca-20a0-44cd-9c32-afacb2d94ead	3
3	NBUBVG_3726918f-7613-4369-bc0c-3bff90dfc11d	3
3	NBUBVG_3751763f-3d81-43aa-ac63-c177331dc2a6	9
3	NBUBVG_3758ff8d-de2a-4310-afc2-31412c85ff06	3
3	NBUBVG_376afe0d-7fd5-4495-8df4-bf12fcdc16f7	2
3	NBUBVG_378f08a0-6a47-49fa-8bae-1b78bf7ecb0b	2
3	NBUBVG_37a75ff6-14c3-4c32-a40c-9c991be931c3	5
3	NBUBVG_3800e8d9-0d79-4eb4-ae57-5e3c5e8147f1	3
3	NBUBVG_3821f582-d8b0-4dc0-bf41-75f90c919cd8	1
3	NBUBVG_382455e8-c693-436a-9461-2115f42a142e	4
3	NBUBVG_382a6a4e-fb91-4b9c-9b1f-a94ff05aa69a	3
3	NBUBVG_38428b09-61c3-4030-ba3f-779e623c8ab6	3
3	NBUBVG_3844c923-dfbc-4257-be5d-461d3997c03f	3
3	NBUBVG_38623c6c-6881-4080-96bd-6b7c275834b2	3
3	NBUBVG_3874f484-af01-4d1e-b32f-ec59fe719527	3
3	NBUBVG_387a685c-79fd-4202-92e9-599c80030e28	3
3	NBUBVG_387be383-6550-4a48-ac2f-720572d9957d	3
3	NBUBVG_38af543b-bf30-4783-a4a7-d21c5a8c88fb	3
3	NBUBVG_38e17cf7-fc9d-4da2-99bc-1252ce63dfce	3
3	NBUBVG_38e9bffb-2636-4bc9-adbc-42c5f4a98f04	3
3	NBUBVG_38f31b9c-7cbc-439a-8ee5-7e24102a06fd	3
3	NBUBVG_39236836-d16c-46ed-97e2-9aaba9231004	3
3	NBUBVG_393b4a3f-c85c-4611-afc6-5f6a4af954bb	3
3	NBUBVG_39468ebe-b56c-4d93-b35e-586e192fffbd	3
3	NBUBVG_394ebf7e-b940-4f6e-a078-a5e6753fd3d0	3
3	NBUBVG_396e9add-9ce0-4bc7-8db8-4052f2eaf7e3	5
3	NBUBVG_3972d5d1-0d9b-4375-9f3d-155de3d57417	2
3	NBUBVG_398b677a-bee3-459f-af69-50f949c4550b	1
3	NBUBVG_39a47a51-c298-4bd7-8172-3bd37f1798a5	3
3	NBUBVG_39b819f6-1ea1-4294-ba25-9a11103ff407	2
3	NBUBVG_39f3e156-0d38-4b13-9e0d-6dd7187c82b1	3
3	NBUBVG_39fdf020-dc5d-4d2a-b66d-af93e9e9ce85	3
3	NBUBVG_3a188dd0-ae61-4876-b955-38f3fb68bfd6	3
3	NBUBVG_3a3e7dd0-35a0-4237-90a5-ce7169a56fe5	4
3	NBUBVG_3a5abf60-4c11-455d-bc99-19e6fbc8de13	3
3	NBUBVG_3a6acbd8-961d-4cd2-975d-b80c64fd8649	3
3	NBUBVG_3a995af4-310f-4e99-b7f9-b824733059f3	5
3	NBUBVG_3aa99546-8973-4fbe-a123-7c011228e364	3
3	NBUBVG_3abbe4f5-988e-4193-877f-7058d5541c74	2
3	NBUBVG_3ac99eee-a7e4-400d-8f3d-6e98d9c04f1c	2
3	NBUBVG_3ac9f212-02cb-4dad-a57d-4da9c3c319b7	4
3	NBUBVG_3ae065c8-5199-4ac4-aae7-f52bbf5ee738	3
3	NBUBVG_3b068725-fa1d-4167-a665-4b76f7fabc76	3
3	NBUBVG_3b084771-2e55-4ac8-9e4b-ec8c3506bc2c	4
3	NBUBVG_3b2f0df4-b92b-42d5-9a6c-874e69ebc657	3
3	NBUBVG_3b3dfa0b-abd6-46ae-a3b2-b87c193e13ae	3
3	NBUBVG_3b3f75f6-7b71-4909-8b24-bba05a145c61	3
3	NBUBVG_3b810120-3393-48df-8d7f-65bb29829d35	3
3	NBUBVG_3bb80f17-af2d-4f1f-864e-31aef1b786f3	10
3	NBUBVG_3be8058c-91ad-48cc-a4ef-7b0a0ce5cb02	3
3	NBUBVG_3bf9b296-1b94-4bbf-b9f3-dac800fa627c	3
3	NBUBVG_3c0de66d-1690-4122-8dd4-57359130df65	3
3	NBUBVG_3c13a84e-53b4-44f1-82bf-fe961866e187	3
3	NBUBVG_3c406f9c-e604-40bc-b965-31ea69195173	3
3	NBUBVG_3c45f1ad-2cac-4ad6-9f83-c26c0f0fadfc	9
3	NBUBVG_3c664c99-5353-4661-94a3-999b7867a434	3
3	NBUBVG_3c696321-392c-4ef4-bd57-13da1b460677	1
3	NBUBVG_3c75decc-4ad6-4870-9f18-ef7d3d39267b	3
3	NBUBVG_3ca70986-65a7-477d-9d11-6690b13559af	3
3	NBUBVG_3cab1cf9-e520-4fec-bbe4-c4f6181bfdc6	3
3	NBUBVG_3cbfd16a-4e15-4f28-9d27-03c17bf53e48	3
3	NBUBVG_3ccb96ca-a34f-457d-9392-693551f74312	2
3	NBUBVG_3ccf267d-f0c3-48f6-8bb9-4287b7ff93fb	4
3	NBUBVG_3cd5f88d-1827-4d78-a1ab-dff7cc6309fa	2
3	NBUBVG_3cf8854f-6523-49f0-8760-1b33327529bd	3
3	NBUBVG_3d1d6b67-d4a2-4de0-a711-2639f224097f	3
3	NBUBVG_3d3a3671-58a8-419e-acb5-33cca4ed25d5	1
3	NBUBVG_3d49b449-fc6d-43e1-a8c7-5afb6c114b3b	3
3	NBUBVG_3d4a6e2a-a667-42f6-9780-152c1a640430	1
3	NBUBVG_3d5157b5-5782-4af0-b7f9-5bff9d8523ca	3
3	NBUBVG_3d72bab3-a1f8-4170-97eb-8c7315dc7d85	3
3	NBUBVG_3dc36d30-1c60-4302-bd5f-d2fc9012a683	3
3	NBUBVG_3dfc13d4-0464-4039-9187-b7840fd94c6b	3
3	NBUBVG_3e171495-5b18-4166-98ac-db29f20075d8	2
3	NBUBVG_3e45dbae-36af-4bcf-bc32-6b83eac95344	4
3	NBUBVG_3e4aa986-5431-440c-b5b8-215996c9375a	18
3	NBUBVG_3eae52e0-6f47-4183-85b8-cc52c6c9575b	2
3	NBUBVG_3eb1d587-57bf-4aec-bef0-197df4ee161e	3
3	NBUBVG_3efa99b6-a672-4bcc-a7f1-58a0b93d16a0	4
3	NBUBVG_3f057216-af32-49fd-865f-c7213b927836	3
3	NBUBVG_3f0fa26e-f3f0-46a5-9a1a-a7a06a139510	4
3	NBUBVG_3f2182aa-71ec-48b1-9779-7f47f7665da3	3
3	NBUBVG_3f306634-df5d-488c-b57e-5b40e48092d8	3
3	NBUBVG_3f342515-8625-4999-8692-631b75717b90	5
3	NBUBVG_3f36a65b-c0c7-4816-8b3f-5c8c5a1eff58	3
3	NBUBVG_3f37aacf-89ef-4c67-b3bb-3120779cc688	3
3	NBUBVG_3f46905f-a4fe-4bc3-aa7c-66f1d059d535	3
3	NBUBVG_3f4e8599-783d-402a-9c75-e232f967a176	2
3	NBUBVG_3f53e00a-e2a4-4122-84d8-4a69243085cc	2
3	NBUBVG_3f774db6-916f-4911-9cb4-c960179bfe2b	1
3	NBUBVG_3f780adc-737c-4da7-8af1-e9867a2ae0cc	3
3	NBUBVG_3f89c308-7d1a-4850-aa16-ecb551debc6c	3
3	NBUBVG_3f8add47-85d7-4e79-9bf0-10734e5bc072	3
3	NBUBVG_3f937734-0c95-4535-8264-84d147b14c58	2
3	NBUBVG_3fa691e6-d9a5-4933-9e4d-7c6c99c2a8bd	3
3	NBUBVG_3fce93d4-3032-45a2-9811-2a20a5aa496f	3
3	NBUBVG_3fdce2d0-2007-4406-85ca-99988be371d5	1
3	NBUBVG_3ffdaf4c-e271-4acc-b68e-f6da6ea15230	3
3	NBUBVG_40229525-4bca-4666-9254-472d0f87294f	4
3	NBUBVG_40375112-bb86-4286-ac08-f27904e90d30	2
3	NBUBVG_40a9fcc5-2572-4197-a8fe-d0ee704fb0e7	18
3	NBUBVG_40cc580e-a9cc-4e0b-a212-e94422acaeff	2
3	NBUBVG_40ee12b0-9f9d-4002-aa1b-1e62e3bc8f7e	3
3	NBUBVG_41058060-f8cc-4598-9df0-8bb34fafc69b	3
3	NBUBVG_411637a4-9bb2-40fc-9208-13727ac3ec9a	5
3	NBUBVG_411ac5a8-02ce-4495-ad12-7682a37fd45b	3
